user_id,username,full_name,email_address,phone_number,city,province,age,occupation,monthly_income,account_balance,consent_personalization,segment_ground_truth,total_spend,total_trx,fav_category,fav_method,E_Wallet_spend,Food_Beverage_spend,Internet_spend,Lifestyle_Entertainment_spend,Retail_Convenience_spend,Telco_spend,Transport_Mobility_spend,Utilities_spend,Apply Credit Card,Apply Loan,History Transaction,Insurance,Investment,My Schedule,QRIS,Savings,Tukar Point Xtra,Voucher,E_Wallet_ratio,Food_Beverage_ratio,Internet_ratio,Lifestyle_Entertainment_ratio,Retail_Convenience_ratio,Telco_ratio,Transport_Mobility_ratio,Utilities_ratio,engagement_score,spend_to_income,occupation_encoded,fav_category_encoded,fav_method_encoded,segment_ground_truth_encoded
1204,kwaluyo,Praba Sirait,dzulaika@example.net,+62-71-416-3356,Pematangsiantar,Aceh,33,Freelancer,11518424,5482413,True,Freelancer,23057359,82,E-Wallet,QRIS,6200138,1236250,14039748,329363,378297,0,873563,0,0,0,23,0,0,10,0,0,0,13,0.2689006026709042,0.05361628564588487,0.6089052692936225,0.014284506118653654,0.016406778573089028,0.0,0.03788651432774611,0.0,13,2.001780538571897,3,0,2,1
1205,jamal41,"Yuni Siregar, S.Pt",wawansihotang@example.com,+62-942-373-3343,Dumai,Kalimantan Utara,20,Fresh Graduate,3461795,2482374,True,Student,11373054,71,Telco,Bayar Tagihan,4066880,997111,0,3480414,0,2163029,469682,195938,0,0,0,0,0,0,24,0,29,17,0.3575890558869187,0.08767310102694482,0.0,0.30602278807233413,0.0,0.19018891581901257,0.0412977867424364,0.017228264525230907,41,3.2853045066780364,4,5,0,2
1206,galang11,"Yahya Wijayanti, M.Kom.",namagabakiadi@example.com,+62 (957) 947-2846,Tomohon,Jawa Barat,27,Freelancer,10491822,10035882,True,Freelancer,22891929,82,E-Wallet,QRIS,6579815,1584727,13172447,0,196025,121117,1237798,0,0,0,25,0,0,18,0,0,0,30,0.2874294565814241,0.06922644792291432,0.5754188047927807,0.0,0.008563061305883777,0.005290816458026912,0.05407136925545378,0.0,30,2.1818828815545213,3,0,2,1
1207,novitasarislamet,Dt. Jefri Situmorang,dnatsir@example.org,087 500 3691,Mataram,Kepulauan Bangka Belitung,34,Freelancer,8577416,10259637,True,Freelancer,15293409,72,Food & Beverage,QRIS,5478282,1873206,6823573,0,203673,192493,722182,0,0,0,14,0,0,18,0,0,0,10,0.3582119357291801,0.12248452111072677,0.4461773404361748,0.0,0.013317696968825135,0.012586663144452415,0.04722177722299997,0.0,10,1.7829853672731546,3,1,2,1
1208,hanisaptono,Rahmi Siregar,gading76@example.org,(055) 647-2929,Bengkulu,Kepulauan Riau,37,Freelancer,8398528,4165061,True,Freelancer,17876972,73,Transport & Mobility,QRIS,3326275,996283,11974362,160715,0,159018,1260319,0,0,0,13,0,0,27,0,0,0,14,0.18606477729758836,0.05572996054757145,0.669820444434301,0.008990056649970888,0.0,0.008895130064804595,0.07049957506788201,0.0,14,2.128583707932663,3,6,2,1
1209,ichaastuti,Cakrabuana Maryadi,langgriawan@example.com,(0288) 574-4890,Bengkulu,Jawa Timur,33,Civil Servant,8918527,16783325,True,Young Professional,17467411,83,Retail & Convenience,QRIS,391436,1156396,12165570,98449,2379955,0,1275605,0,22,0,0,0,24,0,0,16,0,0,0.022409501762482045,0.06620305286209542,0.6964723795373923,0.005636152625242938,0.13625115157299778,0.0,0.0730277043903241,0.0,40,1.9585531379169299,0,4,2,3
1210,pratamakacung,"Bakti Hartati, S.Psi",najam58@example.net,+62 (0506) 159 3998,Kotamobagu,Nusa Tenggara Timur,20,Fresh Graduate,3957940,1648999,True,Student,15473540,95,Telco,Bayar Tagihan,6577405,1912779,0,4316607,104408,2322840,0,239501,0,0,0,0,0,0,14,0,30,13,0.4250743252627178,0.12361611346749914,0.0,0.278966979827048,0.006747518231282678,0.15011689955130503,0.0,0.015478099033698879,27,3.909492334524441,4,5,0,2
1211,vanesa87,Cindy Wibowo,wira22@example.net,+62 (699) 611 2535,Sungai Penuh,Lampung,27,Freelancer,11310235,1621086,True,Freelancer,16443942,81,Transport & Mobility,QRIS,4077313,2192879,8397105,180491,140994,0,1455160,0,0,0,26,0,0,10,0,0,0,12,0.2479522703283513,0.13335481642085478,0.5106503348983878,0.010976138752122893,0.00857422091526345,0.0,0.08849215787235458,0.0,12,1.4538991051999268,3,6,2,1
1212,nurul64,"Tgk. Pangeran Rahmawati, M.TI.",kzulkarnain@example.org,+62-23-413-2611,Parepare,Bengkulu,32,Civil Servant,6683838,17774224,True,Young Professional,16077619,67,Internet,QRIS,0,1213845,12577060,0,1509233,83453,566088,127940,23,0,0,0,11,0,0,25,0,0,0.0,0.07549904774462887,0.7822712565665814,0.0,0.093871667572688,0.005190631449182155,0.035209688996256906,0.00795764547240201,36,2.405446779911964,0,2,2,3
1213,widodoeli,Bala Saptono,cawisadiyolanda@example.com,+62 (0334) 722-8200,Madiun,Sulawesi Utara,22,Fresh Graduate,1064372,654631,True,Student,11636662,69,E-Wallet,Top Up,5399142,1241855,0,3399149,0,1286320,215021,95175,0,0,0,0,0,0,23,0,11,29,0.4639768290961077,0.10671916854514048,0.0,0.2921068522823081,0.0,0.11054028117854749,0.018477891814861355,0.008178891147745707,52,10.932879732950761,4,0,3,2
1214,rnamaga,Warta Namaga,mayariyanti@example.com,(088) 457-8317,Mataram,Sulawesi Barat,27,Freelancer,4255409,8876745,True,Freelancer,22584337,84,Food & Beverage,QRIS,5138208,1937250,13997591,0,364323,100536,1046429,0,0,0,22,0,0,26,0,0,0,19,0.2275120041154184,0.08577847178872368,0.6197919549379751,0.0,0.016131666113038158,0.004451580559943798,0.04633427820642783,0.0,19,5.307205886154331,3,1,2,1
1215,galang40,"R. Jelita Suwarno, M.Kom.",lestarixanana@example.com,+62-64-930-8536,Mojokerto,Kalimantan Utara,45,Entrepreneur,66486618,136698617,True,Established Professional,23121051,75,Transport & Mobility,QRIS,145370,126455,10389496,0,1469595,0,1174146,9815989,0,20,0,24,17,0,0,0,0,0,0.006287343672770599,0.0054692580597111235,0.44935221805651404,0.0,0.06356090544668988,0.0,0.05078255089777057,0.42454768061591663,17,0.3477549520152318,2,6,2,0
1216,safinawibisono,Eluh Hutapea,putami@example.net,+62 (0484) 631 2241,Solok,Sulawesi Tengah,24,Fresh Graduate,3828460,2288174,True,Student,12559600,69,E-Wallet,Bayar Tagihan,6412013,1345300,0,3302040,192635,1049122,0,258490,0,0,0,0,0,0,16,0,21,23,0.5105268073404561,0.10711327533414478,0.0,0.26290962587107664,0.015337668768299248,0.08353147524352088,0.0,0.020581067822138616,39,3.280587160219211,4,0,0,2
1217,putri73,Asirwanda Nasyidah,nashiruddindamu@example.com,+62 (0270) 312 0735,Lhokseumawe,Sumatera Barat,33,Freelancer,13515945,13058077,True,Freelancer,17858797,80,Transport & Mobility,QRIS,6263871,1427560,8096211,0,363321,0,1376865,330969,0,0,11,0,0,15,0,0,0,30,0.350744266215453,0.0799359508965833,0.45334579628483396,0.0,0.020344090346953923,0.0,0.07709729400601317,0.018532546255352684,30,1.3213131363502044,3,6,2,1
1218,wira05,"R.M. Asman Santoso, S.Sos",palastriwage@example.org,+62-460-136-7303,Ternate,Gorontalo,40,Freelancer,3602286,11359250,True,Freelancer,22755889,78,Internet,QRIS,6716530,992034,13757345,46651,261141,0,982188,0,0,0,10,0,0,25,0,0,0,23,0.29515567178431606,0.04359460341915873,0.6045619397878966,0.002050062643122286,0.011475754189354932,0.0,0.04316192423148468,0.0,23,6.317067185374181,3,2,2,1
1219,warsitawibisono,Janet Manullang,pudjiastutieva@example.org,+62 (0743) 503 1365,Cimahi,Kepulauan Riau,19,Fresh Graduate,1954146,429078,True,Student,12091083,74,E-Wallet,Top Up,5764785,1153519,0,2869992,0,1802296,341530,158961,0,0,0,0,0,0,12,0,19,24,0.4767798321473906,0.09540244696009059,0.0,0.23736432564689816,0.0,0.14905991886252712,0.02824643348768398,0.013146960189839059,36,6.1873968539726025,4,0,3,2
1220,widodojayeng,Laksana Kusmawati,paimanirawan@example.org,+62 (71) 950-0528,Blitar,Sumatera Barat,26,Freelancer,13632524,12809328,True,Freelancer,22822796,94,Transport & Mobility,QRIS,5727401,1730634,13482167,0,449013,0,1265893,167688,0,0,30,0,0,30,0,0,0,20,0.2509508803850816,0.07582918079672706,0.5907324593037392,0.0,0.019673881338908634,0.0,0.05546616394125575,0.007347390418448712,20,1.6741429779149497,3,6,2,1
1221,mahesapuspita,"Tgk. Reksa Farida, S.Kom",waluyonasrullah@example.net,+62 (40) 778 4873,Probolinggo,Nusa Tenggara Timur,21,Student,3910851,1306051,True,Student,10941173,74,Telco,Pembelian Pulsa,4031199,1296600,0,2529746,197534,2524107,361987,0,0,0,0,0,0,0,19,0,21,21,0.36844300255164575,0.1185064783724306,0.0,0.23121339629549809,0.0180541868724508,0.23069800370600083,0.033084840804103836,0.0,40,2.7976443496199805,7,5,1,2
1222,waluyo49,R.M. Bagiya Nuraini,udasihombing@example.com,0857086209,Solok,Kalimantan Utara,18,Fresh Graduate,1235381,1280473,True,Student,9351456,64,Food & Beverage,QRIS,3815411,1549464,0,2946083,155961,802688,81849,0,0,0,0,0,0,0,17,0,21,10,0.4080017691360822,0.16569225522824946,0.0,0.31503999857990045,0.016677721984927056,0.08583560829077223,0.00875253984486054,0.0,27,7.569687756499609,4,1,2,2
1223,budi86,"Jamal Puspasari, S.E.I",mariadi65@example.org,+62 (081) 022-0317,Bengkulu,Banten,46,Lawyer,29769023,95551249,True,Established Professional,15949839,59,Retail & Convenience,QRIS,0,0,6657163,474295,2130134,113765,860731,5713751,0,22,0,28,29,0,0,0,0,0,0.0,0.0,0.41738117749143566,0.029736661935166747,0.13355206071032688,0.007132673431206833,0.053964867359171,0.3582324963761392,29,0.5357864268576625,5,4,2,0
1224,fwahyuni,"Rika Rajasa, S.Gz",ilyas91@example.org,+62-717-058-6509,Pontianak,Banten,28,Freelancer,5851852,3937176,True,Freelancer,20835612,77,E-Wallet,QRIS,5502818,1291304,12587875,0,236287,123427,1093901,0,0,0,16,0,0,17,0,0,0,16,0.26410636442517915,0.06197581035892728,0.6041518912834482,0.0,0.01134053507329014,0.00592384778887955,0.052501503075527464,0.0,16,3.5605152761014334,3,0,2,1
1225,sihombingchandra,R. Baktianto Pradipta,mnainggolan@example.net,+62-0928-861-9576,Cimahi,Kalimantan Barat,22,Fresh Graduate,3599253,2915274,True,Student,11549104,79,Food & Beverage,QRIS,3697848,1992705,366873,3091861,0,2347828,51989,0,0,0,0,0,0,0,22,0,20,10,0.3201848108576379,0.17254194156170544,0.03176635765282245,0.26771433803744965,0.0,0.2032909043601214,0.0045015609434670475,0.0,32,3.2087493686191637,4,1,2,2
1226,vmayasari,Drs. Ilyas Thamrin,humaira55@example.com,(059) 398-3684,Palopo,Sulawesi Tengah,31,Private Employee,8895475,18473623,True,Young Professional,13935464,60,Retail & Convenience,QRIS,0,794953,10083735,0,1535231,248097,900274,373174,28,0,0,0,17,0,0,19,0,0,0.0,0.0570453156747909,0.7236023340448273,0.0,0.11016718853658633,0.017803281053054204,0.06460308285371173,0.026778726077673044,36,1.5665787867900491,6,4,2,3
1227,uadriansyah,Rina Budiyanto,lukitaardianto@example.com,+62-0350-488-8992,Bandung,Sulawesi Tenggara,49,Lawyer,64750923,32522603,True,Established Professional,25376651,64,Utilities,Bayar Tagihan,0,0,10407979,363814,1013285,105376,647906,12838291,0,25,0,17,24,0,0,0,0,0,0.0,0.0,0.41013995857294333,0.01433656417718145,0.03992981422450842,0.004152478427808365,0.025531579185465444,0.5059095660057915,24,0.39191179727412073,5,7,0,0
1228,galang24,R.A. Gina Rajasa,cengkal96@example.net,+62-157-279-1940,Bau-Bau,Bengkulu,32,Freelancer,14368424,10170395,True,Freelancer,18543038,85,Transport & Mobility,QRIS,5749847,1658607,9056052,0,0,113433,1705449,259650,0,0,15,0,0,22,0,0,0,13,0.31008115767863076,0.08944634156245909,0.4883801409251202,0.0,0.0,0.006117282070107278,0.09197246470764582,0.014002559127443996,13,1.2905407516829437,3,6,2,1
1229,mursinin66,Tedi Pradana,usadarahayu@example.com,+62-048-058-9258,Bukittinggi,Bengkulu,25,Civil Servant,10797629,22715634,True,Young Professional,13962798,90,Retail & Convenience,QRIS,272983,1991827,7767933,439485,2328916,0,1161654,0,21,0,0,0,23,0,0,11,0,0,0.01955073620983873,0.14265241517836072,0.5563306468853415,0.03147542265701884,0.1667943511899011,0.0,0.08319635626066092,0.0,34,1.293135438054462,0,4,2,3
1230,whassanah,R. Darman Astuti,pandu22@example.com,+62 (079) 086 4168,Tanjungpinang,Jawa Barat,55,Lawyer,66326155,97135231,True,Established Professional,22555786,75,Transport & Mobility,QRIS,0,285055,10144713,268380,1331378,0,1556549,8969711,0,26,0,16,19,0,0,0,0,0,0.0,0.012637776726655559,0.4497609859500801,0.011898498598164631,0.05902600516665634,0.0,0.06900885347073014,0.39766783575319276,19,0.3400737711981982,5,6,2,0
1231,yonopurwanti,Sadina Pertiwi,irianasusanti@example.net,083 314 6591,Surakarta,Sulawesi Barat,32,Freelancer,6342306,7454081,True,Freelancer,18966975,72,E-Wallet,QRIS,6563386,1063591,9579652,0,336205,354579,1069562,0,0,0,23,0,0,20,0,0,0,21,0.3460428272804268,0.05607593956991352,0.5050700754827759,0.0,0.01772580932247713,0.01869454571988703,0.056390749901302134,0.0,21,2.990548234262391,3,0,2,1
1232,wutama,Rina Yolanda,samosirgandi@example.com,(0927) 033 5211,Kota Administrasi Jakarta Barat,Jawa Tengah,26,Freelancer,6979651,7398231,True,Freelancer,14687379,53,Internet,QRIS,2886631,1099787,9761898,0,116104,185054,637905,0,0,0,28,0,0,24,0,0,0,14,0.1965381844821881,0.07487972667691582,0.6646452941232541,0.0,0.00790501777716652,0.01259952421738935,0.04343218463742342,0.0,14,2.1043139400073243,3,2,2,1
1233,alambana51,Ayu Sitompul,gawatiprabowo@example.org,0884879206,Kota Administrasi Jakarta Pusat,Jawa Timur,53,Lawyer,66927824,109250403,True,Established Professional,24071151,67,Utilities,Bayar Tagihan,144521,0,6025250,172001,1688064,0,1068391,14972924,0,24,0,28,30,0,0,0,0,0,0.00600390874520671,0.0,0.25030999762703504,0.007145524235815552,0.07012809357857074,0.0,0.044384705808845376,0.6220277284610225,30,0.3596583483775246,5,7,0,0
1234,suryonohimawan,Tgk. Anastasia Hastuti,hidayatprayoga@example.net,+62 (0510) 463 6815,Serang,DKI Jakarta,24,Fresh Graduate,2151254,83965,True,Student,9594358,69,Telco,Pembelian Pulsa,3720884,1547516,21462,2478703,0,1698612,0,127181,0,0,0,0,0,0,15,0,12,25,0.38781996796242457,0.16129436057166507,0.0022369394349325473,0.2583500367247046,0.0,0.17704278107583843,0.0,0.013255810002523358,40,4.459888762606013,4,5,1,2
1235,hastamardhiyah,H. Ajimin Gunarto,fitrianisamosir@example.com,(0620) 555-4384,Sorong,Kepulauan Bangka Belitung,22,Fresh Graduate,2200385,1015186,True,Student,10664313,72,Lifestyle & Entertainment,Bayar Tagihan,3032163,1405649,0,3770368,0,2202505,169066,84562,0,0,0,0,0,0,29,0,19,14,0.2843279933430317,0.13180866579885026,0.0,0.3535499798674345,0.0,0.20653039661060243,0.015853434173074797,0.007929436436323987,43,4.846564648202634,4,3,0,2
1236,jdabukke,Cakrawangsa Siregar,iwahyuni@example.org,(089) 363 9264,Palopo,Jawa Barat,42,Entrepreneur,32759541,196669203,True,Established Professional,28924914,82,Internet,Bayar Tagihan,100367,0,14528350,460725,1904821,0,984523,10946128,0,25,0,24,20,0,0,0,0,0,0.0034699151233460843,0.0,0.5022780533667947,0.01592830955596585,0.06585398781638598,0.0,0.034037195960645,0.3784325036045914,20,0.882946226781803,2,2,0,0
1237,sabrinamandala,"Raharja Pangestu, S.E.I",yunita82@example.com,+62 (92) 518 8125,Tegal,Bali,39,Entrepreneur,26520560,198432003,True,Established Professional,33253735,97,Utilities,Bayar Tagihan,42909,0,14835422,0,2097443,307561,1422695,14547705,0,22,0,10,15,0,0,0,0,0,0.0012903512555702012,0.0,0.4461279779210372,0.0,0.06307390544027895,0.009248915670708398,0.04278301241099647,0.4374758072295997,15,1.2538850516774513,2,7,0,0
1238,raden64,"Hj. Ulya Saefullah, S.E.I",dariatimustofa@example.org,+62-99-499-9393,Tangerang Selatan,Bali,20,Fresh Graduate,1139940,2480908,True,Student,11356424,80,Food & Beverage,QRIS,4256557,1777335,210966,2857806,78094,2175666,0,0,0,0,0,0,0,0,26,0,18,17,0.374814873518735,0.15650479794477576,0.018576796835271664,0.25164662294692214,0.006876635913150486,0.19158018478526473,0.0,0.0,43,9.962291030851597,4,1,2,2
1239,capa72,Dr. Tania Yulianti,gading67@example.com,+62 (23) 306 0463,Tomohon,Kalimantan Tengah,39,Doctor,39804527,117702997,True,Established Professional,22246456,64,Retail & Convenience,QRIS,0,0,10567996,91833,2333965,354153,924583,7973926,0,27,0,28,14,0,0,0,0,0,0.0,0.0,0.47504175608727267,0.004127983166038529,0.10491400945328058,0.01591952372460927,0.041560910126048387,0.3584357724917725,14,0.5588925963397933,1,4,2,0
1240,nugrohotomi,Shakila Simbolon,bprayoga@example.com,+62-096-569-9988,Pematangsiantar,Gorontalo,28,Freelancer,6368777,3217273,True,Freelancer,22318199,74,Internet,QRIS,4740013,1637518,14717294,0,217144,209076,797154,0,0,0,22,0,0,12,0,0,0,21,0.21238330152073195,0.07337141884202131,0.6594301511770663,0.0,0.009729458468872939,0.009367959781702826,0.035717665403123905,0.0,21,3.5043141714156154,3,2,2,1
1241,chasanah,Karja Nasyiah,jgunarto@example.com,080 347 6447,Pagaralam,Lampung,51,Entrepreneur,38289000,74169557,True,Established Professional,28353815,73,Utilities,Bayar Tagihan,0,196349,9777595,0,1475064,142086,724197,16038524,0,13,0,11,10,0,0,0,0,0,0.0,0.006924958531155031,0.34484229565431335,0.0,0.052023473665766894,0.005011177331474536,0.025541429767337136,0.5656566297813317,10,0.7405211486191556,2,7,0,0
1242,maryatiedi,"Jabal Iswahyudi, M.TI.",najmudinlaras@example.net,0826657027,Palu,DKI Jakarta,50,Lawyer,42730795,60915633,True,Established Professional,23352227,74,Transport & Mobility,Bayar Tagihan,39745,0,8156516,512748,678424,0,1567001,12397793,0,26,0,10,16,0,0,0,0,0,0.0017019789289484499,0.0,0.34928213273697056,0.021957134025926778,0.029051788977051782,0.0,0.0671028477454057,0.5309040747632303,16,0.5464964191165547,5,6,0,0
1243,marsudi21,"Mila Usada, S.I.Kom",novitasaripranawa@example.net,089 268 6025,Cilegon,Jawa Tengah,25,Freelancer,5361510,13652562,True,Freelancer,23920006,85,Transport & Mobility,QRIS,7257276,1409194,13574079,0,132451,0,1308187,238819,0,0,12,0,0,13,0,0,0,14,0.30339773729999325,0.05891277540177978,0.5674780529955531,0.0,0.005537247543447625,0.0,0.054690075968623256,0.009984068984595197,14,4.461429996133552,3,6,2,1
1244,baktionoandriani,"Vivi Hassanah, S.Pd",daryanimustofa@example.org,+62-94-077-7809,Kendari,Kalimantan Tengah,34,Civil Servant,14350154,15273374,True,Young Professional,13649475,68,Retail & Convenience,QRIS,0,1134707,8743738,194490,2901469,0,504629,170442,20,0,0,0,12,0,0,21,0,0,0.0,0.0831319092395928,0.6405914776508637,0.01424889863903933,0.2125699916978498,0.0,0.03697057674594981,0.012487072763818918,33,0.9511726528389415,0,4,2,3
1245,ahasanah,Ir. Agnes Prasasta,pia83@example.org,+62 (20) 502-0994,Bekasi,Bengkulu,24,Fresh Graduate,1058379,1159219,True,Student,13876725,86,Lifestyle & Entertainment,Bayar Tagihan,4739896,1660310,283439,4106142,442186,2644752,0,0,0,0,0,0,0,0,10,0,15,30,0.3415716358455157,0.11964709831411242,0.020425495178041275,0.2959013531001477,0.03186529733310292,0.1905890481659723,0.0,0.0,40,13.111288006198151,4,3,0,2
1246,agustinagarda,Rahmi Wijayanti,viktorprastuti@example.com,+62-014-556-1681,Parepare,Jawa Barat,21,Fresh Graduate,3822046,2870001,True,Student,13987715,84,E-Wallet,Top Up,6842017,1162906,285294,3494083,242884,1960531,0,0,0,0,0,0,0,0,23,0,20,18,0.4891446895261528,0.08313766164540372,0.020396038924439128,0.24979653576037716,0.017364092894079346,0.14016090975824788,0.0,0.0,41,3.659744372583592,4,0,3,2
1247,saefullahmaryanto,Sutan Mursinin Pranowo,kurniawankani@example.net,081 794 6954,Blitar,Sumatera Barat,53,Lawyer,62852315,129716696,True,Established Professional,20677772,63,Retail & Convenience,QRIS,197396,0,11411274,85113,2076690,0,868643,6038656,0,11,0,10,27,0,0,0,0,0,0.009546289148255956,0.0,0.5518618470180517,0.00411615893065467,0.10043102804155941,0.0,0.042008537379726534,0.2920360911206444,27,0.3289898179726583,5,4,2,0
1248,zlailasari,R.A. Titin Siregar,adelazuardi@example.org,(0139) 660 5583,Subulussalam,Kalimantan Selatan,23,Student,2977517,154960,True,Student,12781179,80,E-Wallet,QRIS,6259322,1966461,81396,1583208,0,2733031,157761,0,0,0,0,0,0,0,14,0,14,28,0.489729586783067,0.1538559819985322,0.0063684260764655535,0.12387025298133662,0.0,0.21383244739531093,0.012343226525250408,0.0,42,4.292561455547876,7,0,2,2
1249,kacung14,Tgk. Pranata Ardianto,sitorusmahmud@example.com,+62-23-557-7027,Sorong,Sulawesi Tenggara,54,Doctor,63463215,46969694,True,Established Professional,27700053,71,Utilities,Bayar Tagihan,0,234102,10923210,0,1123483,156358,1298351,13964549,0,19,0,20,21,0,0,0,0,0,0.0,0.008451319264576164,0.3943389424439389,0.0,0.04055887400075105,0.005644682136720744,0.04687178588171705,0.5041343601712834,21,0.43647414590524375,1,7,0,0
1250,wahyu60,Padmi Wastuti,icha80@example.org,+62 (512) 405 6829,Denpasar,Jambi,32,Freelancer,13892430,7850067,True,Freelancer,21265029,73,E-Wallet,QRIS,5910903,1201132,12934197,253748,0,234345,730704,0,0,0,30,0,0,28,0,0,0,28,0.2779635392002739,0.05648390808759734,0.6082378910351878,0.011932642465117613,0.0,0.011020205473493336,0.034361766712767396,0.0,28,1.5306917126311443,3,0,2,1
1251,lasmono04,Gilda Wahyudin,nsihombing@example.net,+62 (0215) 031-7807,Depok,Nusa Tenggara Barat,19,Student,1156078,1326597,True,Student,10488566,70,Food & Beverage,QRIS,4120565,2133509,0,2714082,238996,1177838,0,103576,0,0,0,0,0,0,23,0,28,28,0.3928625330800671,0.2034128208362496,0.0,0.25876575894495407,0.022786334873009823,0.11229732336171376,0.0,0.009875133562096709,51,9.072533970429356,7,1,2,2
1252,tnovitasari,Pranawa Januar,hendrafirgantoro@example.com,(081) 040 9157,Bima,Sumatera Utara,26,Freelancer,4630611,4939290,True,Freelancer,20802494,86,E-Wallet,QRIS,6963522,2058467,10356711,373538,334182,0,716074,0,0,0,27,0,0,25,0,0,0,16,0.3347445582849557,0.09895289002593198,0.497859078922985,0.01795640378714188,0.016064515338184194,0.0,0.03442250556964441,0.0,16,4.492385455745374,3,0,2,1
1253,arsipatra94,Galur Pangestu,kemalsaefullah@example.net,+62 (714) 224 1098,Gorontalo,Nusa Tenggara Timur,30,Civil Servant,11224540,21125852,True,Young Professional,12183951,63,Transport & Mobility,QRIS,0,777840,8020360,124898,1834648,444300,981905,0,13,0,0,0,18,0,0,23,0,0,0.0,0.06384135459496229,0.6582724554397457,0.010251025283093696,0.1505790567789499,0.03646600052265472,0.08059002530541814,0.0,41,1.0854743191726057,0,6,2,3
1254,kemba24,Bagus Saragih,gina70@example.org,+62-70-160-1662,Singkawang,Nusa Tenggara Timur,27,Freelancer,9960607,11987766,True,Freelancer,15061630,60,Food & Beverage,QRIS,4283424,1670173,7893508,139455,0,179188,895882,0,0,0,21,0,0,15,0,0,0,24,0.28439310457147704,0.11088925229943557,0.524080559402896,0.009258957413045108,0.0,0.011896985127307925,0.05948107479196642,0.0,24,1.5121195412970774,3,1,2,1
1255,mulya38,"KH. Jaka Purnawati, S.E.I",hastutidagel@example.com,+62 (0773) 329-4562,Madiun,Sulawesi Tenggara,24,Fresh Graduate,3582232,1761762,True,Student,7872535,60,Food & Beverage,QRIS,2772642,1133474,0,2228179,39689,1404555,0,293996,0,0,0,0,0,0,11,0,23,17,0.352191720685685,0.14397825554560817,0.0,0.28303192262315474,0.005041450429696352,0.17841201361289424,0.0,0.03734451007909014,28,2.197661346986642,4,1,2,2
1256,edabukke,Natalia Hariyah,karyatampubolon@example.net,+62 (81) 615 8148,Padang,Sulawesi Barat,36,Entrepreneur,44865844,88322886,True,Established Professional,22997049,69,Utilities,Bayar Tagihan,385356,0,7423848,190775,1172261,0,1087371,12737438,0,21,0,13,23,0,0,0,0,0,0.016756757931995627,0.0,0.3228174048410557,0.00829562922200891,0.05097440758706008,0.0,0.04728306456697707,0.5538726923670645,23,0.5125736292273109,2,7,0,0
1257,puspaprasasta,Kiandra Haryanto,hamzah96@example.com,+62 (832) 197 1997,Sabang,Gorontalo,37,Freelancer,6961312,7084862,True,Freelancer,13994213,70,Food & Beverage,QRIS,4019496,2056731,6466082,227204,459993,0,764707,0,0,0,19,0,0,14,0,0,0,18,0.28722556336497357,0.14697009778469874,0.4620539603010215,0.016235567070790827,0.03287022765265702,0.0,0.05464451236775427,0.0,18,2.010283548520229,3,1,2,1
1258,tnugroho,Liman Kurniawan,fsimbolon@example.net,+62-013-290-2278,Meulaboh,Sulawesi Tengah,23,Fresh Graduate,3283655,2754599,True,Student,11118014,80,E-Wallet,Bayar Tagihan,4083724,1466519,139909,3404710,0,1875275,0,147877,0,0,0,0,0,0,12,0,16,26,0.3673069338366606,0.13190475098297672,0.012583990937231152,0.3062336217391324,0.0,0.16866994692847598,0.0,0.013300665631409924,38,3.3858644145428145,4,0,0,2
1259,hendrazulaika,Qori Wastuti,tedi51@example.net,+62-98-624-0580,Tarakan,Nusa Tenggara Timur,36,Lawyer,38514090,80951346,True,Established Professional,22123016,79,Retail & Convenience,QRIS,452888,0,10472659,0,2342205,224004,1069205,7562055,0,13,0,30,14,0,0,0,0,0,0.020471348912311553,0.0,0.473382947723631,0.0,0.10587186187128093,0.010125382085092643,0.048329981394490636,0.3418184328114018,14,0.5744135568459866,5,4,2,0
1260,suryonoaswani,"Rika Wijaya, S.Psi",ywaskita@example.com,0832723865,Bukittinggi,Lampung,24,Fresh Graduate,1384506,2829853,True,Student,14799535,85,E-Wallet,QRIS,6528501,1926752,0,4002508,104168,2078093,159513,0,0,0,0,0,0,0,20,0,15,16,0.4411287624152541,0.13019002757924303,0.0,0.27044820864654134,0.007038599047970153,0.14041609142340677,0.010778243317898615,0.0,36,10.689389797234684,4,0,2,2
1261,embuhanggriawan,Cakrabirawa Laksita,fmansur@example.org,(079) 692-7868,Meulaboh,Nusa Tenggara Timur,34,Private Employee,5848566,14190710,True,Young Professional,12037496,75,Retail & Convenience,QRIS,0,1765514,6292940,150864,2906248,0,738182,183748,28,0,0,0,21,0,0,24,0,0,0.0,0.146667866251597,0.5227781157494785,0.012532838014414458,0.2414329158295948,0.0,0.06132354591656388,0.015264635164602742,45,2.058195793944055,6,4,2,3
1262,hardanaanggraini,Dr. Zulfa Prakasa,rizki89@example.com,+62-009-751-9712,Pangkalpinang,Sumatera Utara,26,Private Employee,6151087,21596127,True,Young Professional,16583745,88,Retail & Convenience,QRIS,0,1920785,10730652,0,2437176,142620,1159781,192731,12,0,0,0,12,0,0,18,0,0,0.0,0.11582334895867315,0.6470583907881851,0.0,0.14696172987695302,0.00859998699931849,0.06993480242642404,0.011621680650439292,30,2.6960669397023747,6,4,2,3
